retailer_id,territory_id,state,district,tehsil,sales_demand_score,stock_alert_score,last_visit_gap_score,product_relevance_score,grower_engagement_score,visit_priority_score,priority_level,recommended_product,recommended_action,explanation
RTL_00858,TER_0108,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T046,5.299860529986053,80.84239130434783,100.0,9.58904109589041,1.7857142857142856,43.41748357803777,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_02756,TER_0349,Karnataka,Kalaburagi,Kalaburagi_T097,8.507670850767084,72.96195652173913,100.0,17.465753424657535,0.0,43.412653399363535,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02996,TER_0380,Maharashtra,Amravati,Amravati_T114,22.315202231520225,87.36413043478261,35.84905660377358,51.369863013698634,0.0,43.41088405096123,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low
RTL_02041,TER_0258,Haryana,Karnal,Karnal_T080,6.5550906555090656,73.3695652173913,100.0,14.726027397260275,8.928571428571429,43.410679753446736,Medium,Axial 50 EC,Plan visit this week and check demand for Axial 50 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00215,TER_0029,Karnataka,Vijayapura,Vijayapura_T007,0.9762900976290098,88.8586956521739,100.0,2.3972602739726026,5.357142857142857,43.40286426914235,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02625,TER_0332,Haryana,Hisar,Hisar_T094,6.97350069735007,79.75543478260869,100.0,7.876712328767123,1.7857142857142856,43.39098718274369,Medium,Score 250 EC,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_03533,TER_0445,Haryana,Sirsa,Sirsa_T131,2.789400278940028,82.88043478260869,73.58490566037736,4.10958904109589,64.88095238095238,43.378443505669274,Medium,Vibrance Integral,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_02844,TER_0361,Gujarat,Mehsana,Mehsana_T097,7.112970711297072,88.04347826086956,86.79245283018868,8.904109589041095,5.357142857142857,43.374582068714695,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_01395,TER_0176,Madhya Pradesh,Sehore,Sehore_T058,0.9762900976290098,75.27173913043478,100.0,1.36986301369863,40.476190476190474,43.363920311571235,Medium,Axial 50 EC,Plan visit this week and check demand for Axial 50 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02208,TER_0279,Maharashtra,Akola,Akola_T092,14.644351464435147,76.49456521739131,77.35849056603774,26.71232876712329,3.571428571428571,43.35263702909727,Medium,Vibrance Integral,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_02053,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T075,14.225941422594143,64.80978260869566,100.0,19.17808219178082,0.0,43.34694040771928,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,This area has not been visited recently
RTL_01286,TER_0163,Gujarat,Mehsana,Mehsana_T040,2.2315202231520224,89.80978260869566,96.22641509433963,4.10958904109589,3.571428571428571,43.34076595129468,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02755,TER_0349,Karnataka,Kalaburagi,Kalaburagi_T096,3.0683403068340307,85.05434782608695,100.0,4.10958904109589,5.357142857142857,43.33624169045061,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00322,TER_0042,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T020,14.225941422594143,65.35326086956522,100.0,15.753424657534246,3.571428571428571,43.32625419994254,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,This area has not been visited recently
RTL_02651,TER_0336,Uttar Pradesh,Lucknow,Lucknow_T115,7.670850767085077,84.375,92.45283018867924,9.58904109589041,0.0,43.323927432244936,Medium,Score 250 EC,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00099,TER_0014,West Bengal,Bardhaman,Bardhaman_T001,7.391910739191074,90.76086956521739,79.24528301886792,14.726027397260275,3.571428571428571,43.32289418356715,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_03069,TER_0389,West Bengal,Nadia,Nadia_T105,4.184100418410042,84.375,100.0,4.10958904109589,3.571428571428571,43.32256133883025,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_00602,TER_0076,Rajasthan,Sikar,Sikar_T021,1.1157601115760112,87.63586956521739,100.0,2.3972602739726026,7.142857142857142,43.317570180158754,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_00180,TER_0023,Madhya Pradesh,Indore,Indore_T006,3.626220362622036,84.23913043478261,100.0,6.506849315068493,1.7857142857142856,43.30224754331397,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_00336,TER_0044,Madhya Pradesh,Sehore,Sehore_T014,2.928870292887029,85.05434782608695,100.0,4.10958904109589,5.357142857142857,43.29440068626651,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00369,TER_0048,Maharashtra,Akola,Akola_T017,9.902370990237099,74.59239130434783,100.0,9.931506849315069,1.7857142857142856,43.28710657912678,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_00277,TER_0036,Uttar Pradesh,Varanasi,Varanasi_T020,8.92608089260809,78.94021739130434,100.0,5.821917808219178,0.0,43.286166286841386,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_03900,TER_0487,Punjab,Patiala,Patiala_T137,3.765690376569038,84.10326086956522,100.0,5.136986301369863,3.571428571428571,43.28321313271035,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02239,TER_0282,Punjab,Ludhiana,Ludhiana_T070,8.228730822873082,73.91304347826087,100.0,14.383561643835616,1.7857142857142856,43.282985791573914,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_03730,TER_0469,Madhya Pradesh,Ratlam,Ratlam_T146,3.765690376569038,82.6086956521739,100.0,7.191780821917808,3.571428571428571,43.21779100644471,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_03933,TER_0492,Uttar Pradesh,Meerut,Meerut_T146,1.5341701534170153,87.22826086956522,100.0,2.73972602739726,5.357142857142857,43.21398945324028,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02836,TER_0360,Uttar Pradesh,Meerut,Meerut_T108,2.928870292887029,82.06521739130434,100.0,6.164383561643835,8.928571428571429,43.21248011279592,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_03735,TER_0470,Rajasthan,Bikaner,Bikaner_T154,1.2552301255230125,89.40217391304348,100.0,3.0821917808219177,0.0,43.18944128304106,Medium,Vibrance Integral,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_03233,TER_0408,Gujarat,Ahmedabad,Ahmedabad_T112,3.486750348675035,82.6086956521739,100.0,7.534246575342466,3.571428571428571,43.18547886109021,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_01745,TER_0220,Punjab,Bathinda,Bathinda_T069,15.062761506276152,61.82065217391305,100.0,20.205479452054796,1.7857142857142856,43.183384841740754,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,This area has not been visited recently
RTL_03555,TER_0448,Karnataka,Kalaburagi,Kalaburagi_T133,13.110181311018131,69.97282608695653,100.0,9.246575342465754,3.571428571428571,43.17039007355729,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,This area has not been visited recently
RTL_00924,TER_0116,Maharashtra,Amravati,Amravati_T036,8.647140864714087,84.375,90.56603773584906,7.876712328767123,1.7857142857142856,43.16117808447054,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_03591,TER_0452,Madhya Pradesh,Indore,Indore_T136,15.899581589958158,63.58695652173913,100.0,13.013698630136986,5.357142857142857,43.15438268765707,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,This area has not been visited recently
RTL_03857,TER_0483,Madhya Pradesh,Ujjain,Ujjain_T156,1.9525801952580195,87.09239130434783,100.0,4.10958904109589,1.7857142857142856,43.15388166940018,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_02922,TER_0371,Rajasthan,Bikaner,Bikaner_T111,4.741980474198047,80.02717391304347,100.0,7.876712328767123,5.357142857142857,43.146608755549636,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02026,TER_0256,Punjab,Patiala,Patiala_T064,18.549511854951188,76.08695652173913,77.35849056603774,20.54794520547945,0.0,43.1404825809496,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_00675,TER_0086,Rajasthan,Jaipur,Jaipur_T027,37.099023709902376,83.15217391304347,13.20754716981132,54.794520547945204,3.571428571428571,43.13558096452848,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low
RTL_03854,TER_0482,Rajasthan,Jaipur,Jaipur_T142,26.08089260808926,57.20108695652174,73.58490566037736,40.75342465753425,1.7857142857142856,43.13310578083425,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,This area has not been visited recently
RTL_02681,TER_0339,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T113,4.602510460251046,79.4836956521739,100.0,11.301369863013697,1.7857142857142856,43.12545395914228,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_01767,TER_0222,Gujarat,Rajkot,Rajkot_T056,11.576011157601116,71.19565217391305,100.0,12.32876712328767,0.0,43.121031459251746,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_01101,TER_0139,Madhya Pradesh,Ratlam,Ratlam_T040,3.3472803347280333,85.86956521739131,100.0,3.0821917808219177,1.7857142857142856,43.11247560046096,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02708,TER_0343,Uttar Pradesh,Agra,Agra_T105,4.602510460251046,82.47282608695653,100.0,6.164383561643835,1.7857142857142856,43.102188622632454,Medium,Score 250 EC,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_01531,TER_0193,Bihar,Muzaffarpur,Muzaffarpur_T058,2.510460251046025,84.23913043478261,100.0,6.164383561643835,3.571428571428571,43.09472107539889,Medium,Axial 50 EC,Plan visit this week and check demand for Axial 50 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02825,TER_0358,Bihar,Muzaffarpur,Muzaffarpur_T110,4.044630404463041,81.92934782608695,100.0,6.8493150684931505,3.571428571428571,43.08026619527748,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_03112,TER_0394,Gujarat,Mehsana,Mehsana_T110,20.502092050209207,94.02173913043478,47.16981132075472,22.945205479452056,5.357142857142857,43.06751976945449,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low
RTL_03976,TER_0497,Haryana,Hisar,Hisar_T146,24.267782426778243,42.391304347826086,100.0,34.58904109589041,0.0,43.06651697937356,Medium,Vibrance Integral,Plan visit this week and check demand for Vibrance Integral.,This area has not been visited recently
RTL_01766,TER_0222,Gujarat,Rajkot,Rajkot_T058,1.394700139470014,88.58695652173913,100.0,2.054794520547945,1.7857142857142856,43.0519397789294,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02432,TER_0307,Rajasthan,Sikar,Sikar_T096,3.0683403068340307,83.96739130434783,100.0,5.136986301369863,3.571428571428571,43.0400407204855,Medium,Score 250 EC,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_03918,TER_0490,Bihar,Muzaffarpur,Muzaffarpur_T146,9.483960948396094,74.32065217391305,100.0,7.191780821917808,5.357142857142857,43.039832736999045,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_00309,TER_0041,Rajasthan,Bikaner,Bikaner_T012,32.357043235704325,69.70108695652175,41.509433962264154,50.68493150684932,0.0,43.03701122832196,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02033,TER_0257,West Bengal,Nadia,Nadia_T070,7.391910739191074,86.00543478260869,86.79245283018868,10.616438356164384,3.571428571428571,43.027031094014745,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02282,TER_0287,Madhya Pradesh,Indore,Indore_T083,2.510460251046025,86.95652173913044,100.0,3.4246575342465753,0.0,43.0059671402334,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02894,TER_0367,Rajasthan,Bharatpur,Bharatpur_T127,5.299860529986053,82.74456521739131,100.0,4.794520547945205,0.0,42.99527754553542,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
